# File: A221.bio_tech_prod.csv
# Title: Biomass Agricultural Production by Tech
# Units: EJ
# Description: Agricultural production by technology for biomass crops globally as a model output from V5.3 reference case
# Source: GCAM output
# Column types: ccccccnc
# ----------
scenario,region,sector,subsector,output,technology,2020,Units
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Russia,biomass,biomassTree_ObR,biomass,biomassTree_ObR_RFD_lo,9.19E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Russia,biomass,biomassTree_PolandCst,biomass,biomassTree_PolandCst_IRR_hi,2.94E-09,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Russia,biomass,biomassTree_PolandCst,biomass,biomassTree_PolandCst_IRR_lo,2.13E-09,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Russia,biomass,biomassTree_PolandCst,biomass,biomassTree_PolandCst_RFD_hi,2.22E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Russia,biomass,biomassTree_PolandCst,biomass,biomassTree_PolandCst_RFD_lo,1.61E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Russia,biomass,biomassTree_RusCstSE,biomass,biomassTree_RusCstSE_IRR_hi,2.22E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Russia,biomass,biomassTree_RusCstSE,biomass,biomassTree_RusCstSE_IRR_lo,1.61E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Russia,biomass,biomassTree_RusCstSE,biomass,biomassTree_RusCstSE_RFD_hi,7.46E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Russia,biomass,biomassTree_RusCstSE,biomass,biomassTree_RusCstSE_RFD_lo,5.41E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Russia,biomass,biomassTree_ScndnvN,biomass,biomassTree_ScndnvN_RFD_hi,2.05E-07,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Russia,biomass,biomassTree_ScndnvN,biomass,biomassTree_ScndnvN_RFD_lo,2.05E-07,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Russia,biomass,biomassTree_SiberiaN,biomass,biomassTree_SiberiaN_RFD_hi,3.01E-08,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Russia,biomass,biomassTree_SiberiaN,biomass,biomassTree_SiberiaN_RFD_lo,3.01E-08,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Russia,biomass,biomassTree_SiberiaW,biomass,biomassTree_SiberiaW_IRR_hi,7.72E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Russia,biomass,biomassTree_SiberiaW,biomass,biomassTree_SiberiaW_IRR_lo,5.61E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Russia,biomass,biomassTree_SiberiaW,biomass,biomassTree_SiberiaW_RFD_hi,1.40E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Russia,biomass,biomassTree_SiberiaW,biomass,biomassTree_SiberiaW_RFD_lo,1.01E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Russia,biomass,biomassTree_UralR,biomass,biomassTree_UralR_IRR_hi,2.42E-08,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Russia,biomass,biomassTree_UralR,biomass,biomassTree_UralR_IRR_lo,1.75E-08,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Russia,biomass,biomassTree_UralR,biomass,biomassTree_UralR_RFD_hi,6.97E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Russia,biomass,biomassTree_UralR,biomass,biomassTree_UralR_RFD_lo,5.05E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Russia,biomass,biomassTree_VolgaR,biomass,biomassTree_VolgaR_IRR_hi,2.91E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Russia,biomass,biomassTree_VolgaR,biomass,biomassTree_VolgaR_IRR_lo,2.10E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Russia,biomass,biomassTree_VolgaR,biomass,biomassTree_VolgaR_RFD_hi,0.00239501,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Russia,biomass,biomassTree_VolgaR,biomass,biomassTree_VolgaR_RFD_lo,0.00173489,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Russia,biomass,biomassTree_YeniseiR,biomass,biomassTree_YeniseiR_IRR_hi,1.09E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Russia,biomass,biomassTree_YeniseiR,biomass,biomassTree_YeniseiR_IRR_lo,7.93E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Russia,biomass,biomassTree_YeniseiR,biomass,biomassTree_YeniseiR_RFD_hi,0.00261462,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Russia,biomass,biomassTree_YeniseiR,biomass,biomassTree_YeniseiR_RFD_lo,0.00189397,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Africa,biomass,biomassGrass_AfrCstS,biomass,biomassGrass_AfrCstS_IRR_hi,4.16E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Africa,biomass,biomassGrass_AfrCstS,biomass,biomassGrass_AfrCstS_IRR_lo,2.39E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Africa,biomass,biomassGrass_AfrCstS,biomass,biomassGrass_AfrCstS_RFD_hi,0.00244547,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Africa,biomass,biomassGrass_AfrCstS,biomass,biomassGrass_AfrCstS_RFD_lo,0.00140632,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Africa,biomass,biomassGrass_AfrCstSSW,biomass,biomassGrass_AfrCstSSW_IRR_hi,7.49E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Africa,biomass,biomassGrass_AfrCstSSW,biomass,biomassGrass_AfrCstSSW_IRR_lo,4.30E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Africa,biomass,biomassGrass_AfrCstSSW,biomass,biomassGrass_AfrCstSSW_RFD_hi,5.54E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Africa,biomass,biomassGrass_AfrCstSSW,biomass,biomassGrass_AfrCstSSW_RFD_lo,3.11E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Africa,biomass,biomassGrass_LimpopoR,biomass,biomassGrass_LimpopoR_IRR_hi,1.19E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Africa,biomass,biomassGrass_LimpopoR,biomass,biomassGrass_LimpopoR_IRR_lo,6.82E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Africa,biomass,biomassGrass_LimpopoR,biomass,biomassGrass_LimpopoR_RFD_hi,7.37E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Africa,biomass,biomassGrass_LimpopoR,biomass,biomassGrass_LimpopoR_RFD_lo,4.25E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Africa,biomass,biomassGrass_OrangeR,biomass,biomassGrass_OrangeR_IRR_hi,1.23E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Africa,biomass,biomassGrass_OrangeR,biomass,biomassGrass_OrangeR_IRR_lo,7.09E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Africa,biomass,biomassGrass_OrangeR,biomass,biomassGrass_OrangeR_RFD_hi,0.00213196,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Africa,biomass,biomassGrass_OrangeR,biomass,biomassGrass_OrangeR_RFD_lo,0.00122962,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Africa,biomass,biomassTree_AfrCstS,biomass,biomassTree_AfrCstS_IRR_hi,3.99E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Africa,biomass,biomassTree_AfrCstS,biomass,biomassTree_AfrCstS_IRR_lo,2.35E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Africa,biomass,biomassTree_AfrCstS,biomass,biomassTree_AfrCstS_RFD_hi,2.35E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Africa,biomass,biomassTree_AfrCstS,biomass,biomassTree_AfrCstS_RFD_lo,1.38E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Africa,biomass,biomassTree_AfrCstSSW,biomass,biomassTree_AfrCstSSW_IRR_hi,4.23E-07,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Africa,biomass,biomassTree_AfrCstSSW,biomass,biomassTree_AfrCstSSW_IRR_lo,2.48E-07,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Africa,biomass,biomassTree_AfrCstSSW,biomass,biomassTree_AfrCstSSW_RFD_hi,3.13E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Africa,biomass,biomassTree_AfrCstSSW,biomass,biomassTree_AfrCstSSW_RFD_lo,1.80E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Africa,biomass,biomassTree_LimpopoR,biomass,biomassTree_LimpopoR_IRR_hi,2.94E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Africa,biomass,biomassTree_LimpopoR,biomass,biomassTree_LimpopoR_IRR_lo,1.72E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Africa,biomass,biomassTree_LimpopoR,biomass,biomassTree_LimpopoR_RFD_hi,1.82E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Africa,biomass,biomassTree_LimpopoR,biomass,biomassTree_LimpopoR_RFD_lo,1.08E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Africa,biomass,biomassTree_OrangeR,biomass,biomassTree_OrangeR_IRR_hi,2.81E-08,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Africa,biomass,biomassTree_OrangeR,biomass,biomassTree_OrangeR_IRR_lo,1.65E-08,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Africa,biomass,biomassTree_OrangeR,biomass,biomassTree_OrangeR_RFD_hi,4.85E-07,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Africa,biomass,biomassTree_OrangeR,biomass,biomassTree_OrangeR_RFD_lo,2.86E-07,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomass,biomassGrass_AmazonR,biomass,biomassGrass_AmazonR_IRR_hi,4.35E-09,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomass,biomassGrass_AmazonR,biomass,biomassGrass_AmazonR_IRR_lo,2.78E-09,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomass,biomassGrass_AmazonR,biomass,biomassGrass_AmazonR_RFD_hi,1.63E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomass,biomassGrass_AmazonR,biomass,biomassGrass_AmazonR_RFD_lo,1.03E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomass,biomassGrass_OrinocoR,biomass,biomassGrass_OrinocoR_IRR_hi,4.30E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomass,biomassGrass_OrinocoR,biomass,biomassGrass_OrinocoR_IRR_lo,2.74E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomass,biomassGrass_OrinocoR,biomass,biomassGrass_OrinocoR_RFD_hi,2.46E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomass,biomassGrass_OrinocoR,biomass,biomassGrass_OrinocoR_RFD_lo,1.57E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomass,biomassGrass_SAmerCstN,biomass,biomassGrass_SAmerCstN_IRR_hi,7.42E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomass,biomassGrass_SAmerCstN,biomass,biomassGrass_SAmerCstN_IRR_lo,4.76E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomass,biomassGrass_SAmerCstN,biomass,biomassGrass_SAmerCstN_RFD_hi,4.71E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomass,biomassGrass_SAmerCstN,biomass,biomassGrass_SAmerCstN_RFD_lo,3.01E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomass,biomassGrass_SAmerCstNE,biomass,biomassGrass_SAmerCstNE_IRR_hi,1.92E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomass,biomassGrass_SAmerCstNE,biomass,biomassGrass_SAmerCstNE_IRR_lo,1.22E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomass,biomassGrass_SAmerCstNE,biomass,biomassGrass_SAmerCstNE_RFD_hi,1.96E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomass,biomassGrass_SAmerCstNE,biomass,biomassGrass_SAmerCstNE_RFD_lo,1.23E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomass,biomassTree_AmazonR,biomass,biomassTree_AmazonR_IRR_hi,7.32E-08,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomass,biomassTree_AmazonR,biomass,biomassTree_AmazonR_IRR_lo,4.69E-08,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomass,biomassTree_AmazonR,biomass,biomassTree_AmazonR_RFD_hi,2.74E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomass,biomassTree_AmazonR,biomass,biomassTree_AmazonR_RFD_lo,1.74E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomass,biomassTree_MagdalenaR,biomass,biomassTree_MagdalenaR_RFD_hi,1.07E-10,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomass,biomassTree_MagdalenaR,biomass,biomassTree_MagdalenaR_RFD_lo,1.07E-10,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomass,biomassTree_OrinocoR,biomass,biomassTree_OrinocoR_IRR_hi,2.03E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomass,biomassTree_OrinocoR,biomass,biomassTree_OrinocoR_IRR_lo,1.30E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomass,biomassTree_OrinocoR,biomass,biomassTree_OrinocoR_RFD_hi,0.00116296,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomass,biomassTree_OrinocoR,biomass,biomassTree_OrinocoR_RFD_lo,7.43E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomass,biomassTree_SAmerCstN,biomass,biomassTree_SAmerCstN_IRR_hi,8.53E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomass,biomassTree_SAmerCstN,biomass,biomassTree_SAmerCstN_IRR_lo,5.50E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomass,biomassTree_SAmerCstN,biomass,biomassTree_SAmerCstN_RFD_hi,5.42E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomass,biomassTree_SAmerCstN,biomass,biomassTree_SAmerCstN_RFD_lo,3.48E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomass,biomassTree_SAmerCstNE,biomass,biomassTree_SAmerCstNE_IRR_hi,5.86E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomass,biomassTree_SAmerCstNE,biomass,biomassTree_SAmerCstNE_IRR_lo,3.75E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomass,biomassTree_SAmerCstNE,biomass,biomassTree_SAmerCstNE_RFD_hi,5.98E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomass,biomassTree_SAmerCstNE,biomass,biomassTree_SAmerCstNE_RFD_lo,3.78E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassGrass_AmazonR,biomass,biomassGrass_AmazonR_IRR_hi,7.34E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassGrass_AmazonR,biomass,biomassGrass_AmazonR_IRR_lo,4.62E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassGrass_AmazonR,biomass,biomassGrass_AmazonR_RFD_hi,0.00745478,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassGrass_AmazonR,biomass,biomassGrass_AmazonR_RFD_lo,0.00470287,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassGrass_ArgColoR,biomass,biomassGrass_ArgColoR_RFD_hi,3.86E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassGrass_ArgColoR,biomass,biomassGrass_ArgColoR_RFD_lo,2.48E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassGrass_ArgCstS,biomass,biomassGrass_ArgCstS_IRR_hi,1.94E-10,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassGrass_ArgCstS,biomass,biomassGrass_ArgCstS_IRR_lo,1.27E-10,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassGrass_ArgCstS,biomass,biomassGrass_ArgCstS_RFD_hi,6.44E-07,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomass,biomassGrass_ArgCstS,biomass,biomassGrass_ArgCstS_RFD_lo,4.14E-07,EJ
