# File: A221.bio_tech_land_alloc.csv
# Title: Biochar technology land allocation for 2020
# Units: thous km2
# Description: Model output from GCAM v5.3 run reference case for detailed land allocation in each region for biomass only
# Source: RGCAM output
# Column types: cccnc
# ----------
scenario,region,LandLeaf,2020,Units
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Africa,biomassTree_OrangeR_IRR_lo,1.40E-06,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Africa,biomassTree_OrangeR_RFD_hi,6.08E-05,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Africa,biomassTree_OrangeR_RFD_lo,5.38E-05,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomassGrass_AmazonR_IRR_hi,3.29E-07,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomassGrass_AmazonR_IRR_lo,3.15E-07,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomassGrass_AmazonR_RFD_hi,7.62E-04,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomassGrass_AmazonR_RFD_lo,7.21E-04,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomassGrass_OrinocoR_IRR_hi,0.00133802,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomassGrass_OrinocoR_IRR_lo,0.00127843,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomassGrass_OrinocoR_RFD_hi,0.0125962,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomassGrass_OrinocoR_RFD_lo,0.0120257,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomassGrass_SAmerCstNE_IRR_hi,0.00152605,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomassGrass_SAmerCstNE_IRR_lo,0.00145635,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomassGrass_SAmerCstNE_RFD_hi,0.00349029,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomassGrass_SAmerCstNE_RFD_lo,0.00329601,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomassGrass_SAmerCstN_IRR_hi,0.00477926,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomassGrass_SAmerCstN_IRR_lo,0.00459975,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomassGrass_SAmerCstN_RFD_hi,0.0401163,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomassGrass_SAmerCstN_RFD_lo,0.038449,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomassTree_AmazonR_IRR_hi,5.53E-06,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomassTree_AmazonR_IRR_lo,5.32E-06,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomassTree_AmazonR_RFD_hi,0.0127969,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomassTree_AmazonR_RFD_lo,0.0121623,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomassTree_MagdalenaR_IRR_hi,0,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomassTree_MagdalenaR_IRR_lo,0,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomassTree_MagdalenaR_RFD_hi,2.23E-07,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomassTree_MagdalenaR_RFD_lo,2.23E-07,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomassTree_OrinocoR_IRR_hi,0.00632164,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomassTree_OrinocoR_IRR_lo,0.00606546,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomassTree_OrinocoR_RFD_hi,0.0595136,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomassTree_OrinocoR_RFD_lo,0.0570557,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomassTree_SAmerCstNE_IRR_hi,0.00466028,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomassTree_SAmerCstNE_IRR_lo,0.00446605,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomassTree_SAmerCstNE_RFD_hi,0.0106584,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomassTree_SAmerCstNE_RFD_lo,0.0101078,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomassTree_SAmerCstN_IRR_hi,5.50E-04,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomassTree_SAmerCstN_IRR_lo,5.32E-04,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomassTree_SAmerCstN_RFD_hi,0.00461742,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Northern,biomassTree_SAmerCstN_RFD_lo,0.00444396,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassGrass_AmazonR_IRR_hi,0.0438742,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassGrass_AmazonR_IRR_lo,0.0414261,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassGrass_AmazonR_RFD_hi,0.843424,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassGrass_AmazonR_RFD_lo,0.798115,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassGrass_ArgColoR_IRR_hi,0,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassGrass_ArgColoR_IRR_lo,0,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassGrass_ArgColoR_RFD_hi,1.56E-05,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassGrass_ArgColoR_RFD_lo,1.51E-05,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassGrass_ArgCstS_IRR_hi,2.27E-08,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassGrass_ArgCstS_IRR_lo,2.23E-08,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassGrass_ArgCstS_RFD_hi,1.23E-04,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassGrass_ArgCstS_RFD_lo,1.19E-04,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassGrass_BrzCstS_IRR_hi,0.00191553,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassGrass_BrzCstS_IRR_lo,0.00182457,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassGrass_BrzCstS_RFD_hi,0.00752021,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassGrass_BrzCstS_RFD_lo,0.00720061,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassGrass_ChileCstN_IRR_hi,0.00780085,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassGrass_ChileCstN_IRR_lo,0.00790311,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassGrass_ChileCstN_RFD_hi,0.0282702,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassGrass_ChileCstN_RFD_lo,0.0273511,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassGrass_ChileCstS_IRR_hi,0.0527861,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassGrass_ChileCstS_IRR_lo,0.0515533,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassGrass_ChileCstS_RFD_hi,0.177511,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassGrass_ChileCstS_RFD_lo,0.171222,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassGrass_ColEcuaCst_IRR_hi,0.00666228,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassGrass_ColEcuaCst_IRR_lo,0.00628778,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassGrass_ColEcuaCst_RFD_hi,0.0655958,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassGrass_ColEcuaCst_RFD_lo,0.0617996,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassGrass_LaPuna_IRR_hi,0.00637285,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassGrass_LaPuna_IRR_lo,0.00609267,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassGrass_LaPuna_RFD_hi,0.107222,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassGrass_LaPuna_RFD_lo,0.100571,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassGrass_NegroR_IRR_hi,0,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassGrass_NegroR_IRR_lo,0,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassGrass_NegroR_RFD_hi,1.22E-04,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassGrass_NegroR_RFD_lo,1.18E-04,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassGrass_PeruCst_IRR_hi,0.0320268,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassGrass_PeruCst_IRR_lo,0.0324323,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassGrass_PeruCst_RFD_hi,0.120604,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassGrass_PeruCst_RFD_lo,0.114025,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassGrass_RioLaPlata_IRR_hi,5.51E-04,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassGrass_RioLaPlata_IRR_lo,5.27E-04,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassGrass_RioLaPlata_RFD_hi,0.07853,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassGrass_RioLaPlata_RFD_lo,0.0747029,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassTree_AmazonR_IRR_hi,0.00367927,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassTree_AmazonR_IRR_lo,0.00349259,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassTree_AmazonR_RFD_hi,0.0707297,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassTree_AmazonR_RFD_lo,0.0672878,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassTree_ArgCstS_IRR_hi,1.80E-09,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassTree_ArgCstS_IRR_lo,1.78E-09,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassTree_ArgCstS_RFD_hi,9.78E-06,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassTree_ArgCstS_RFD_lo,9.48E-06,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassTree_ChileCstN_IRR_hi,7.19E-04,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassTree_ChileCstN_IRR_lo,7.28E-04,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassTree_ChileCstN_RFD_hi,0.00258803,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassTree_ChileCstN_RFD_lo,0.00251693,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassTree_ChileCstS_IRR_hi,0.0142778,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassTree_ChileCstS_IRR_lo,0.0140163,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassTree_ChileCstS_RFD_hi,0.0480122,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassTree_ChileCstS_RFD_lo,0.0465535,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassTree_ColEcuaCst_IRR_hi,1.38E-04,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassTree_ColEcuaCst_IRR_lo,1.31E-04,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassTree_ColEcuaCst_RFD_hi,0.00136142,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassTree_ColEcuaCst_RFD_lo,0.00128952,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassTree_LaPuna_IRR_hi,1.15E-06,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassTree_LaPuna_IRR_lo,1.11E-06,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassTree_LaPuna_RFD_hi,1.94E-05,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassTree_LaPuna_RFD_lo,1.83E-05,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassTree_NegroR_IRR_hi,0,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassTree_NegroR_IRR_lo,0,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassTree_NegroR_RFD_hi,1.41E-04,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassTree_NegroR_RFD_lo,1.37E-04,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassTree_PeruCst_IRR_hi,5.28E-04,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassTree_PeruCst_IRR_lo,5.33E-04,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassTree_PeruCst_RFD_hi,0.00196381,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassTree_PeruCst_RFD_lo,0.00186661,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassTree_RioLaPlata_IRR_hi,1.58E-04,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassTree_RioLaPlata_IRR_lo,1.52E-04,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassTree_RioLaPlata_RFD_hi,0.0225565,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South America_Southern,biomassTree_RioLaPlata_RFD_lo,0.0215712,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Asia,biomassGrass_AmuDaryaR_IRR_hi,0.0129372,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Asia,biomassGrass_AmuDaryaR_IRR_lo,0.0115555,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Asia,biomassGrass_AmuDaryaR_RFD_hi,0.0458172,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Asia,biomassGrass_AmuDaryaR_RFD_lo,0.0404778,thous km2
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",South Asia,biomassGrass_BengalBay_IRR_hi,1.57E-04,thous km2
